epoch,train_loss,val_loss,train_accuracy,val_accuracy
173.0,0.18293037528067366,0.1905256754272213,0.9649122807017544,0.9647058823529412
174.0,0.18213197346498855,0.18932192268397594,0.9649122807017544,0.9647058823529412
175.0,0.181507761939642,0.18912424361781352,0.9649122807017544,0.9647058823529412
176.0,0.18092126237060135,0.18906674729809736,0.9649122807017544,0.9647058823529412
177.0,0.1802344556654338,0.1884108190494724,0.9649122807017544,0.9647058823529412
178.0,0.17956779956902444,0.1878232271296033,0.9649122807017544,0.9647058823529412
179.0,0.178970075673205,0.1875295604820392,0.9649122807017544,0.9647058823529412
180.0,0.17821437145267224,0.18645985584696442,0.9649122807017544,0.9647058823529412
181.0,0.17750024194857772,0.18544625395352302,0.9649122807017544,0.9647058823529412
182.0,0.17678252362424676,0.18434831132202548,0.9649122807017544,0.9647058823529412
183.0,0.1761810512511463,0.18399728165785695,0.9649122807017544,0.9647058823529412
184.0,0.17562454298642716,0.183836829231457,0.9649122807017544,0.9647058823529412
185.0,0.17512478816525812,0.1838610621519495,0.9649122807017544,0.9647058823529412
186.0,0.17451272552209215,0.1833057605888468,0.9649122807017544,0.9647058823529412
187.0,0.1739025098595908,0.18271957375469652,0.9649122807017544,0.9647058823529412
188.0,0.17321833258319044,0.1817971143726589,0.9649122807017544,0.9647058823529412
189.0,0.17259368770447495,0.18116868865366081,0.9649122807017544,0.9647058823529412
190.0,0.17194925260783583,0.18034268724650057,0.9649122807017544,0.9647058823529412
191.0,0.17134268178983203,0.17970894951873978,0.9649122807017544,0.9647058823529412
192.0,0.1707197234480628,0.17889899755037467,0.9649122807017544,0.9647058823529412
193.0,0.17010712326893998,0.17806023056150855,0.9649122807017544,0.9647058823529412
194.0,0.16951828304981745,0.1773491665007459,0.9649122807017544,0.9647058823529412
195.0,0.16895197566141268,0.1768257453968808,0.9649122807017544,0.9647058823529412
196.0,0.16840221611876172,0.17635712186710226,0.9649122807017544,0.9647058823529412
197.0,0.16787265817764038,0.17603580450359887,0.9649122807017544,0.9647058823529412
198.0,0.16743114913316945,0.17619794232479238,0.9678362573099415,0.9647058823529412
199.0,0.16695117991347908,0.175962562240086,0.9678362573099415,0.9647058823529412
200.0,0.1664166994619107,0.1754630244298945,0.9678362573099415,0.9647058823529412
201.0,0.1657838507479455,0.17448853845524126,0.9678362573099415,0.9647058823529412
202.0,0.1652292960234608,0.17381001324328701,0.9678362573099415,0.9647058823529412
203.0,0.1647746521293401,0.1737146101935698,0.9678362573099415,0.9647058823529412
204.0,0.1643332593494916,0.17368293925176811,0.9678362573099415,0.9647058823529412
205.0,0.16380767609392521,0.17316289909811816,0.9678362573099415,0.9647058823529412
206.0,0.16321655490075698,0.17227357812871572,0.9678362573099415,0.9647058823529412
207.0,0.16269519685180184,0.17172741866661084,0.9678362573099415,0.9647058823529412
208.0,0.16215707295382295,0.17102338545177842,0.9678362573099415,0.9647058823529412
209.0,0.161622769110613,0.17032634321134746,0.9678362573099415,0.9647058823529412
210.0,0.1611439901025048,0.16988940963319693,0.9678362573099415,0.9647058823529412
211.0,0.16061345716114786,0.16916395279385996,0.9678362573099415,0.9647058823529412
212.0,0.16010693632061698,0.1685595861044299,0.9678362573099415,0.9647058823529412
213.0,0.1596424678670312,0.1683298347400629,0.9678362573099415,0.9647058823529412
214.0,0.1591502112464113,0.1678359701417659,0.9678362573099415,0.9647058823529412
215.0,0.1586943188158263,0.1675065706483986,0.9678362573099415,0.9647058823529412
216.0,0.15821895529721486,0.16704164858920048,0.9678362573099415,0.9647058823529412
217.0,0.15783331949212903,0.1670322722801754,0.9678362573099415,0.9647058823529412
218.0,0.15743080587329722,0.1669081973901245,0.9678362573099415,0.9647058823529412
219.0,0.15704569703444288,0.1668501291632905,0.9678362573099415,0.9647058823529412
220.0,0.15652986863387608,0.16612943649834938,0.9678362573099415,0.9647058823529412
221.0,0.15598901970856224,0.16517628203256762,0.9678362573099415,0.9647058823529412
222.0,0.15543177437465325,0.16404230089260458,0.9678362573099415,0.9647058823529412
223.0,0.15500849163693128,0.16383094616272245,0.9678362573099415,0.9647058823529412
224.0,0.15458488423543368,0.16356960167667647,0.9678362573099415,0.9647058823529412
225.0,0.15414276988191633,0.16317462845689884,0.9678362573099415,0.9647058823529412
226.0,0.15376400020199865,0.16309629703280484,0.9678362573099415,0.9647058823529412
227.0,0.1533540809777982,0.1627952243286086,0.9678362573099415,0.9647058823529412
228.0,0.15281490661486363,0.1615831846403233,0.9678362573099415,0.9647058823529412
229.0,0.15243495014856723,0.1615470306920477,0.9678362573099415,0.9647058823529412
230.0,0.15199730526091257,0.16097609511935893,0.9678362573099415,0.9647058823529412
231.0,0.15162399148424133,0.16086181462551097,0.9678362573099415,0.9647058823529412
232.0,0.15128875729044064,0.16095696938866552,0.9678362573099415,0.9647058823529412
233.0,0.1509417688460262,0.16092806853657424,0.9678362573099415,0.9647058823529412
234.0,0.15048776595397806,0.1603186127384656,0.9678362573099415,0.9647058823529412
235.0,0.15008090453120346,0.15986854624523014,0.9678362573099415,0.9647058823529412
236.0,0.14962747462738454,0.15910593149856156,0.9678362573099415,0.9647058823529412
237.0,0.14920286329758142,0.15857867984917298,0.9678362573099415,0.9647058823529412
238.0,0.14880606722185255,0.15822519322253778,0.9678362573099415,0.9647058823529412
239.0,0.14850364284559525,0.15839685597211423,0.9678362573099415,0.9647058823529412
240.0,0.14817956793651926,0.15839540552110354,0.9678362573099415,0.9647058823529412
241.0,0.14781468253375862,0.15813366626246883,0.9678362573099415,0.9647058823529412
242.0,0.14748280340154346,0.1580031791175472,0.9678362573099415,0.9647058823529412
243.0,0.14711941812001655,0.15772004861695593,0.9678362573099415,0.9647058823529412
244.0,0.14671487921967657,0.1572453671756626,0.9678362573099415,0.9647058823529412
245.0,0.14621701620311503,0.15633404019415956,0.9678362573099415,0.9647058823529412
246.0,0.14580861042340154,0.15582847760449056,0.9678362573099415,0.9647058823529412
247.0,0.14539204765656086,0.1552746254561341,0.9678362573099415,0.9647058823529412
248.0,0.14501501457259924,0.1549259682725907,0.9678362573099415,0.9647058823529412
249.0,0.14458850317316613,0.15419659401024893,0.9678362573099415,0.9647058823529412
250.0,0.14425619719841035,0.15405564105822472,0.9678362573099415,0.9647058823529412
251.0,0.1439198744101647,0.15382866836348588,0.9678362573099415,0.9647058823529412
252.0,0.14361040430762576,0.15373754113968902,0.9678362573099415,0.9647058823529412
253.0,0.14321061643149277,0.15307461082696588,0.9678362573099415,0.9647058823529412
254.0,0.14298011687023585,0.153420938788861,0.9678362573099415,0.9647058823529412
255.0,0.14265370141279649,0.15321369609636015,0.9678362573099415,0.9647058823529412
256.0,0.14225789316996668,0.15262234780180864,0.9678362573099415,0.9647058823529412
257.0,0.14195660592509546,0.1525286636085137,0.9678362573099415,0.9647058823529412
258.0,0.1415786003087155,0.15202848177469727,0.9678362573099415,0.9647058823529412
259.0,0.14134736954718544,0.15226507892903313,0.9649122807017544,0.9647058823529412
260.0,0.14099169002642623,0.1519001800793242,0.9649122807017544,0.9647058823529412
261.0,0.14066185866977018,0.15162078788203395,0.9649122807017544,0.9647058823529412
262.0,0.1403321803270683,0.1512934457605805,0.9649122807017544,0.9647058823529412
263.0,0.14000984584093198,0.15100602244267142,0.9649122807017544,0.9647058823529412
264.0,0.13959907672576055,0.1502430722652944,0.9678362573099415,0.9647058823529412
265.0,0.13910126120688807,0.14886365908951857,0.9678362573099415,0.9764705882352941
266.0,0.13872944024146774,0.14812193443295035,0.9707602339181286,0.9764705882352941
267.0,0.1384585057085976,0.1482102773996803,0.9678362573099415,0.9764705882352941
268.0,0.1381802616073872,0.14818809640787162,0.9678362573099415,0.9764705882352941
269.0,0.1379278242385044,0.1483246310529799,0.9678362573099415,0.9764705882352941
270.0,0.13775324927060575,0.14874760069725632,0.9649122807017544,0.9647058823529412
271.0,0.13747425396404384,0.14860288529601812,0.9649122807017544,0.9647058823529412
272.0,0.13716044344069334,0.14827432935835685,0.9649122807017544,0.9764705882352941
273.0,0.13694162989293251,0.14837488705843657,0.9678362573099415,0.9647058823529412
274.0,0.13656495380945977,0.1477717725256252,0.9649122807017544,0.9764705882352941
275.0,0.13623107346247024,0.147334353272121,0.9649122807017544,0.9764705882352941
276.0,0.13595087596889932,0.14717500364464225,0.9678362573099415,0.9764705882352941
277.0,0.1356813544717705,0.1470073682509024,0.9678362573099415,0.9764705882352941
278.0,0.13538547422452565,0.14672147838225155,0.9678362573099415,0.9764705882352941
279.0,0.13514650585619647,0.14668348618361363,0.9678362573099415,0.9764705882352941
280.0,0.13480399963907205,0.1461730719860831,0.9678362573099415,0.9764705882352941
281.0,0.1343868375594982,0.14525089965230564,0.9649122807017544,0.9764705882352941
282.0,0.1340699470618498,0.14485587964653301,0.9649122807017544,0.9764705882352941
283.0,0.13378742745833083,0.14465318725633702,0.9649122807017544,0.9764705882352941
284.0,0.1334881069975699,0.14429823027980057,0.9649122807017544,0.9764705882352941
285.0,0.13325297177286732,0.1443176691378368,0.9649122807017544,0.9764705882352941
286.0,0.13283060528198157,0.14319803609906,0.9707602339181286,0.9764705882352941
287.0,0.13251836363531372,0.14274637973588997,0.9707602339181286,0.9764705882352941
288.0,0.1322745230430778,0.14267164238218286,0.9707602339181286,0.9764705882352941
289.0,0.13199190742061653,0.1423499742328735,0.9707602339181286,0.9764705882352941
290.0,0.13174696669282665,0.14225605301853483,0.9678362573099415,0.9764705882352941
291.0,0.13168223882745972,0.1431655667791829,0.9678362573099415,0.9764705882352941
292.0,0.13144906441702697,0.1431272984766855,0.9678362573099415,0.9764705882352941
293.0,0.13126891599339768,0.14326727639949308,0.9707602339181286,0.9764705882352941
294.0,0.13118640488308608,0.14376188419806182,0.9707602339181286,0.9764705882352941
295.0,0.13077958686431024,0.14296117708038927,0.9707602339181286,0.9764705882352941
296.0,0.13036491945161402,0.14202380454352478,0.9707602339181286,0.9764705882352941
297.0,0.13000055212539283,0.14129701578933174,0.9707602339181286,0.9764705882352941
298.0,0.12968469590884343,0.140769897066388,0.9707602339181286,0.9764705882352941
299.0,0.12934485856918285,0.14001083500316797,0.9678362573099415,0.9764705882352941
300.0,0.1290675104419117,0.1396845460771403,0.9678362573099415,0.9764705882352941
301.0,0.1287741822037151,0.139255760792081,0.9678362573099415,0.9764705882352941
302.0,0.12853197377276,0.13922964636815222,0.9707602339181286,0.9764705882352941
303.0,0.128228040184099,0.13869485574451476,0.9678362573099415,0.9764705882352941
304.0,0.12800596902974407,0.13872663888121314,0.9707602339181286,0.9764705882352941
305.0,0.12776354006633725,0.13865339620653663,0.9707602339181286,0.9764705882352941
306.0,0.12743478051867188,0.13792314424019314,0.9707602339181286,0.9764705882352941
307.0,0.1272339546217698,0.13809975963370782,0.9707602339181286,0.9764705882352941
308.0,0.12701708066502737,0.13811857641288564,0.9736842105263158,0.9764705882352941
309.0,0.1267985092930574,0.13810175292658045,0.9736842105263158,0.9764705882352941
310.0,0.12651759022889617,0.13771699739016632,0.9736842105263158,0.9764705882352941
311.0,0.12618779724711773,0.13689817754059008,0.9707602339181286,0.9764705882352941
312.0,0.12600240695896345,0.13708673880398212,0.9736842105263158,0.9764705882352941
313.0,0.1257899946874368,0.13700089210670538,0.9736842105263158,0.9764705882352941
314.0,0.1256057155399151,0.13710921765282016,0.9736842105263158,0.9764705882352941
315.0,0.12531010551301486,0.13661555949039836,0.9736842105263158,0.9764705882352941
316.0,0.12504219585213633,0.1362522986824077,0.9736842105263158,0.9764705882352941
317.0,0.12479077604911883,0.13594275485227797,0.9736842105263158,0.9764705882352941
318.0,0.12458204553749451,0.13586324766594932,0.9736842105263158,0.9764705882352941
319.0,0.12433645301564918,0.1354972005111824,0.9736842105263158,0.9764705882352941
320.0,0.12406147453820511,0.134964712357658,0.9707602339181286,0.9764705882352941
321.0,0.12383142917525235,0.1347470796075156,0.9707602339181286,0.9764705882352941
322.0,0.12364752929894561,0.13484539560871397,0.9736842105263158,0.9764705882352941
323.0,0.1234107333970092,0.1345991446047461,0.9736842105263158,0.9764705882352941
324.0,0.12331376276063352,0.1352150012313129,0.9736842105263158,0.9764705882352941
325.0,0.12313385101312023,0.13525895186958997,0.9736842105263158,0.9764705882352941
326.0,0.12287907454130204,0.13491407254338234,0.9736842105263158,0.9764705882352941
327.0,0.12257331877989974,0.134217458122736,0.9736842105263158,0.9764705882352941
328.0,0.12226406514854302,0.13345587040789164,0.9736842105263158,0.9764705882352941
329.0,0.12209430911389443,0.13363132159090754,0.9736842105263158,0.9764705882352941
330.0,0.12199117208769908,0.13411920618192855,0.9736842105263158,0.9764705882352941
331.0,0.12175650567347777,0.13383840895957788,0.9736842105263158,0.9764705882352941
332.0,0.12147321326186951,0.13329499835103112,0.9736842105263158,0.9764705882352941
333.0,0.12121176564135773,0.13280881033967296,0.9736842105263158,0.9764705882352941
334.0,0.12095320872280783,0.13227887067495295,0.9736842105263158,0.9764705882352941
335.0,0.12082103077980537,0.13264283488935946,0.9736842105263158,0.9764705882352941
336.0,0.12075162077811269,0.13319537544478996,0.9736842105263158,0.9764705882352941
337.0,0.12071205572486995,0.13377343941992065,0.9736842105263158,0.9764705882352941
338.0,0.12045484876742636,0.13340726864996616,0.9736842105263158,0.9764705882352941
339.0,0.12007105380640498,0.1323605642622801,0.9736842105263158,0.9764705882352941
340.0,0.11972726681615624,0.1313949688031962,0.9736842105263158,0.9764705882352941
341.0,0.11950100401472033,0.1310568308980635,0.9736842105263158,0.9764705882352941
342.0,0.1192889493296457,0.13086574010221558,0.9736842105263158,0.9764705882352941
343.0,0.11904601664389572,0.13040621737997143,0.9736842105263158,0.9764705882352941
344.0,0.11884901979423582,0.13027090582184725,0.9736842105263158,0.9764705882352941
345.0,0.11865841119217502,0.13015107297504455,0.9736842105263158,0.9764705882352941
346.0,0.11844597352300744,0.12985684742460424,0.9736842105263158,0.9764705882352941
347.0,0.11828963546059311,0.1300080925293342,0.9736842105263158,0.9764705882352941
348.0,0.11814730374521579,0.13024544880266445,0.9736842105263158,0.9764705882352941
349.0,0.11799565511672791,0.1303040067374762,0.9736842105263158,0.9764705882352941
350.0,0.11792260649649101,0.1307963528147604,0.9766081871345029,0.9764705882352941
